date_utc,mlt,mlat,glon,glat,source
2017-01-15 15:18:00+00:00,3.5,70.0,206.22,70.85,forsyth
2017-01-15 18:17:00+00:00,23.61,69.34,80.7,73.53,newell
2017-01-15 18:17:00+00:00,23.6,69.0,79.86,74.19,forsyth
2017-01-16 02:23:00+00:00,23.7,71.0,306.6,63.99,forsyth
2017-01-16 03:05:00+00:00,0.71,72.0,308.69,65.42,forsyth
2017-01-16 03:05:00+00:00,0.46,71.43,308.27,64.17,ohtani
2017-01-16 06:25:00+00:00,21.8,69.0,246.65,61.49,forsyth
2017-01-16 06:25:00+00:00,21.8,69.42,245.52,62.48,ohtani
2017-01-16 07:41:00+00:00,23.14,69.0,246.8,61.46,forsyth
2017-01-16 07:41:00+00:00,23.14,69.42,245.52,62.48,ohtani
2017-01-16 16:16:00+00:00,21.24,69.0,69.23,74.02,forsyth
2017-01-16 16:16:00+00:00,21.24,69.29,70.0,73.3,ohtani
2017-01-16 19:04:00+00:00,23.46,67.0,65.64,71.81,forsyth
2017-01-16 19:04:00+00:00,23.46,67.35,66.83,71.16,ohtani
2017-01-16 19:18:00+00:00,23.7,67.35,66.83,71.16,newell
2017-01-17 10:42:00+00:00,22.75,70.64,203.38,71.32,ohtani
2017-01-17 10:42:00+00:00,22.75,70.0,205.05,71.04,forsyth
2017-01-17 11:38:00+00:00,5.31,72.0,268.33,61.45,forsyth
2017-01-17 11:38:00+00:00,23.77,70.64,203.38,71.32,newell
2017-01-17 16:36:00+00:00,0.93,66.0,130.11,71.89,forsyth
2017-01-17 16:38:00+00:00,0.96,66.71,128.92,71.59,ohtani
2017-01-17 16:39:00+00:00,0.99,66.71,128.92,71.59,newell
2017-01-18 05:26:00+00:00,0.5,65.01,282.38,53.79,ohtani
2017-01-18 05:30:00+00:00,3.17,67.0,309.18,60.45,forsyth
2017-01-18 05:56:00+00:00,21.25,69.0,246.65,61.49,forsyth
2017-01-18 06:45:00+00:00,4.46,69.0,307.44,62.11,forsyth
2017-01-18 09:06:00+00:00,22.59,66.24,220.89,64.05,newell
2017-01-18 09:07:00+00:00,22.59,66.0,222.61,63.71,forsyth
2017-01-18 10:16:00+00:00,23.14,65.0,213.5,64.57,forsyth
2017-01-18 10:16:00+00:00,23.16,65.45,212.14,64.87,newell
2017-01-18 11:47:00+00:00,0.75,65.0,213.27,64.62,forsyth
2017-01-18 11:53:00+00:00,1.44,66.24,220.89,64.05,newell
2017-01-18 12:58:00+00:00,4.49,69.0,246.6,61.5,forsyth
2017-01-18 13:10:00+00:00,2.25,65.45,212.14,64.87,newell
2017-01-18 13:37:00+00:00,2.71,65.45,212.14,64.87,newell
2017-01-18 14:04:00+00:00,3.17,65.45,212.14,64.87,newell
2017-01-18 16:45:00+00:00,1.05,66.71,128.92,71.59,ohtani
2017-01-18 16:49:00+00:00,3.3,65.92,170.9,70.08,newell
2017-01-18 16:50:00+00:00,3.3,65.0,173.09,69.9,forsyth
2017-01-18 17:09:00+00:00,21.74,67.35,66.83,71.16,newell
2017-01-18 19:13:00+00:00,23.84,69.29,70.0,73.3,ohtani
2017-01-18 19:14:00+00:00,23.26,65.95,61.21,69.6,newell
2017-01-18 19:15:00+00:00,23.26,65.0,60.36,69.62,forsyth
2017-01-18 19:38:00+00:00,23.64,65.95,61.21,69.6,newell
2017-01-18 19:59:00+00:00,23.98,65.95,61.21,69.6,newell
2017-01-18 20:32:00+00:00,0.51,65.95,61.21,69.6,newell
2017-01-18 22:54:00+00:00,0.29,66.0,13.81,68.82,forsyth
2017-01-18 23:25:00+00:00,0.96,65.0,17.83,68.12,forsyth
2017-01-19 00:30:00+00:00,1.88,66.0,14.16,68.85,forsyth
2017-01-19 00:35:00+00:00,21.78,71.43,307.1,65.42,newell
2017-01-19 00:59:00+00:00,22.44,72.64,309.28,67.02,newell
2017-01-19 02:39:00+00:00,4.56,67.0,19.97,70.24,forsyth
2017-01-19 02:39:00+00:00,22.77,78.52,291.4,70.5,newell
2017-01-19 05:07:00+00:00,2.66,69.98,308.27,64.17,ohtani
2017-01-19 05:12:00+00:00,5.75,70.0,348.18,70.15,forsyth
2017-01-19 05:54:00+00:00,23.26,66.0,265.98,55.35,forsyth
2017-01-19 06:38:00+00:00,0.06,66.16,265.36,56.38,ohtani
2017-01-19 06:44:00+00:00,22.12,69.0,246.69,61.49,forsyth
2017-01-19 07:37:00+00:00,1.13,68.0,266.61,57.37,forsyth
2017-01-19 08:14:00+00:00,21.88,71.57,226.23,68.41,newell
2017-01-19 08:14:00+00:00,5.92,71.0,306.23,63.92,forsyth
2017-01-19 08:37:00+00:00,1.15,67.0,256.32,58.22,newell
2017-01-19 09:16:00+00:00,4.41,68.0,282.18,57.31,forsyth
2017-01-19 09:16:00+00:00,1.76,67.0,256.32,58.22,newell
2017-01-19 09:41:00+00:00,22.21,70.86,211.2,70.36,newell
2017-01-19 10:36:00+00:00,22.62,70.0,204.96,71.05,forsyth
2017-01-19 11:10:00+00:00,23.72,70.87,211.21,70.36,newell
2017-01-19 11:10:00+00:00,7.36,72.0,290.96,62.41,forsyth
2017-01-19 11:45:00+00:00,22.91,65.37,180.63,68.88,newell
2017-01-19 12:31:00+00:00,23.21,65.0,171.61,70.0,forsyth
2017-01-19 14:46:00+00:00,1.49,65.92,170.9,70.08,ohtani
2017-01-19 14:47:00+00:00,23.33,66.0,129.65,71.88,forsyth
2017-01-19 14:49:00+00:00,23.38,66.71,128.92,71.59,newell
2017-01-19 15:33:00+00:00,21.25,69.34,80.7,73.53,newell
2017-01-19 18:12:00+00:00,23.51,69.0,79.83,74.19,forsyth
2017-01-19 22:53:00+00:00,0.77,71.89,19.2,74.5,ohtani
2017-01-19 22:57:00+00:00,0.51,67.0,15.89,69.96,forsyth
2017-01-19 23:17:00+00:00,23.52,70.47,351.3,70.9,newell
2017-01-19 23:57:00+00:00,0.18,70.47,351.3,70.9,newell
2017-01-19 23:57:00+00:00,1.5,67.0,16.1,69.98,forsyth
2017-01-20 02:14:00+00:00,23.52,71.0,306.62,63.99,forsyth
2017-01-20 02:23:00+00:00,23.8,67.41,310.32,62.0,ohtani
2017-01-20 02:24:00+00:00,23.76,69.98,308.27,64.17,newell
2017-01-20 02:52:00+00:00,0.33,67.0,309.61,60.54,forsyth
2017-01-20 02:56:00+00:00,0.3,71.43,307.1,65.42,newell
2017-01-20 04:01:00+00:00,1.51,73.0,306.03,65.95,forsyth
2017-01-20 05:23:00+00:00,22.88,72.45,267.89,62.82,ohtani
2017-01-20 05:39:00+00:00,23.17,72.0,268.49,61.44,forsyth
2017-01-20 06:49:00+00:00,21.66,67.47,238.77,61.76,ohtani
2017-01-20 12:32:00+00:00,23.74,65.37,180.63,68.88,ohtani
2017-01-20 12:34:00+00:00,23.77,65.0,181.93,69.17,forsyth
2017-01-20 12:44:00+00:00,23.97,65.37,180.63,68.88,newell
2017-01-20 15:35:00+00:00,0.05,66.0,130.14,71.89,forsyth
2017-01-20 18:18:00+00:00,6.05,70.0,205.8,70.91,forsyth
2017-01-20 18:27:00+00:00,23.76,69.34,80.7,73.53,newell
2017-01-20 18:28:00+00:00,22.89,67.35,66.83,71.16,ohtani
2017-01-20 18:51:00+00:00,0.13,69.34,80.7,73.53,newell
2017-01-20 23:12:00+00:00,10.82,70.64,203.38,71.32,newell
2017-01-20 23:13:00+00:00,10.82,70.0,205.87,70.9,forsyth
2017-01-20 23:18:00+00:00,0.85,67.07,16.03,69.3,ohtani
2017-01-20 23:47:00+00:00,1.56,67.8,22.22,70.54,newell
2017-01-21 01:24:00+00:00,0.11,75.0,320.66,70.83,forsyth
2017-01-21 04:56:00+00:00,22.39,72.45,267.89,62.82,ohtani
2017-01-21 05:18:00+00:00,22.78,72.0,268.51,61.44,forsyth
2017-01-21 05:54:00+00:00,3.5,69.0,307.37,62.1,forsyth
2017-01-21 05:54:00+00:00,23.46,72.45,267.89,62.82,newell
2017-01-21 06:46:00+00:00,23.92,73.0,264.71,62.81,forsyth
2017-01-21 08:33:00+00:00,6.2,71.0,306.22,63.92,forsyth
2017-01-21 09:16:00+00:00,22.82,71.57,226.23,68.41,ohtani
2017-01-21 14:09:00+00:00,2.84,70.87,216.35,70.14,ohtani
2017-01-21 15:24:00+00:00,2.05,65.0,172.9,69.91,forsyth
2017-01-21 16:43:00+00:00,5.15,70.0,213.67,69.54,forsyth
2017-01-21 16:47:00+00:00,5.22,70.87,211.21,70.36,newell
2017-01-21 18:47:00+00:00,22.81,65.95,61.21,69.6,ohtani
2017-01-21 19:13:00+00:00,6.92,70.0,205.88,70.9,forsyth
2017-01-21 19:51:00+00:00,0.21,67.0,65.72,71.81,forsyth
2017-01-21 20:27:00+00:00,0.43,65.95,61.21,69.6,newell
2017-01-21 20:27:00+00:00,4.45,66.0,129.56,71.88,forsyth
2017-01-21 22:08:00+00:00,2.43,67.0,65.63,71.81,forsyth
2017-01-21 23:08:00+00:00,1.07,65.0,24.99,68.54,forsyth
2017-01-21 23:08:00+00:00,0.7,67.07,18.94,69.66,newell
2017-01-22 00:10:00+00:00,2.15,68.19,25.79,71.09,ohtani
2017-01-22 00:34:00+00:00,2.06,65.74,18.82,68.35,newell
2017-01-22 00:34:00+00:00,2.04,65.0,16.94,68.06,forsyth
2017-01-22 01:06:00+00:00,3.01,71.89,19.2,74.5,newell
2017-01-22 01:31:00+00:00,1.77,70.0,348.9,70.24,forsyth
2017-01-22 07:10:00+00:00,0.64,68.0,266.56,57.37,forsyth
2017-01-22 07:16:00+00:00,22.67,69.42,245.52,62.48,newell
2017-01-22 10:12:00+00:00,0.97,67.47,238.77,61.76,ohtani
2017-01-22 10:13:00+00:00,0.98,67.0,239.84,60.9,forsyth
2017-01-22 10:23:00+00:00,22.88,70.87,211.21,70.36,newell
2017-01-22 14:57:00+00:00,1.64,65.92,170.9,70.08,ohtani
2017-01-22 14:57:00+00:00,4.66,71.57,226.23,68.41,newell
2017-01-22 14:59:00+00:00,3.63,70.0,213.4,69.59,forsyth
2017-01-22 17:04:00+00:00,22.52,69.34,80.7,73.53,newell
2017-01-22 17:04:00+00:00,22.51,69.34,80.7,73.53,ohtani
2017-01-22 17:05:00+00:00,22.52,69.0,80.14,74.19,forsyth
2017-01-22 17:35:00+00:00,20.15,73.0,21.61,76.48,forsyth
2017-01-22 21:28:00+00:00,1.77,67.0,65.54,71.81,forsyth
2017-01-22 21:30:00+00:00,1.82,67.35,66.83,71.16,newell
2017-01-22 21:32:00+00:00,23.44,71.89,19.2,74.5,ohtani
2017-01-22 22:06:00+00:00,22.35,70.47,351.3,70.9,newell
2017-01-22 22:06:00+00:00,23.88,67.0,19.72,70.22,forsyth
2017-01-23 04:28:00+00:00,23.62,73.0,283.61,62.68,forsyth
2017-01-23 05:15:00+00:00,0.46,73.0,283.54,62.67,forsyth
2017-01-23 09:11:00+00:00,23.97,67.47,238.77,61.76,ohtani
2017-01-23 09:17:00+00:00,21.78,70.0,213.05,69.66,forsyth
2017-01-23 09:58:00+00:00,22.43,70.0,212.75,69.71,forsyth
2017-01-23 15:36:00+00:00,21.25,69.0,80.34,74.19,forsyth
2017-01-23 15:39:00+00:00,21.29,69.34,80.7,73.53,ohtani
2017-01-23 16:37:00+00:00,19.31,73.0,21.79,76.49,forsyth
2017-01-23 16:41:00+00:00,22.19,69.34,80.7,73.53,newell
2017-01-23 18:57:00+00:00,23.34,67.0,65.73,71.81,forsyth
2017-01-23 18:57:00+00:00,23.35,67.35,66.83,71.16,newell
2017-01-23 18:59:00+00:00,23.37,67.35,66.83,71.16,ohtani
2017-01-23 19:33:00+00:00,0.79,69.0,79.93,74.19,forsyth
2017-01-23 19:33:00+00:00,0.8,69.34,80.7,73.53,newell
2017-01-23 20:57:00+00:00,2.14,69.0,79.78,74.19,forsyth
2017-01-24 01:23:00+00:00,22.65,69.98,308.27,64.17,newell
2017-01-24 01:23:00+00:00,3.18,67.0,20.29,70.26,forsyth
2017-01-24 01:24:00+00:00,22.65,69.98,308.27,64.17,ohtani
2017-01-24 02:15:00+00:00,22.1,72.21,291.48,63.75,newell
2017-01-24 02:16:00+00:00,22.1,72.0,291.63,62.5,forsyth
2017-01-24 17:49:00+00:00,23.16,69.34,80.7,73.53,ohtani
2017-01-24 17:49:00+00:00,23.16,69.0,80.03,74.19,forsyth
2017-01-25 00:47:00+00:00,22.01,69.98,308.27,64.17,ohtani
2017-01-25 01:08:00+00:00,1.36,70.0,348.92,70.25,forsyth
2017-01-25 03:12:00+00:00,0.68,67.41,310.32,62.0,ohtani
2017-01-25 03:15:00+00:00,0.75,67.41,310.32,62.0,newell
2017-01-25 03:15:00+00:00,0.73,67.0,309.59,60.53,forsyth
2017-01-25 04:20:00+00:00,4.79,70.0,348.41,70.18,forsyth
2017-01-25 09:28:00+00:00,0.24,67.47,238.77,61.76,newell
2017-01-25 09:28:00+00:00,0.23,67.47,238.77,61.76,ohtani
2017-01-25 09:28:00+00:00,0.23,67.0,240.11,60.84,forsyth
2017-01-25 21:13:00+00:00,1.53,67.35,66.83,71.16,ohtani
2017-01-25 21:16:00+00:00,1.58,67.0,65.66,71.81,forsyth
2017-01-26 08:36:00+00:00,2.19,72.0,268.7,61.43,forsyth
2017-01-26 09:24:00+00:00,7.21,72.0,308.44,65.37,forsyth
2017-01-26 09:24:00+00:00,1.81,67.0,256.32,58.22,ohtani
2017-01-26 09:24:00+00:00,22.31,67.65,214.78,66.56,newell
2017-01-26 13:20:00+00:00,0.52,65.37,180.63,68.88,ohtani
2017-01-26 13:21:00+00:00,0.54,65.0,182.2,69.14,forsyth
2017-01-26 13:21:00+00:00,0.55,65.37,180.63,68.88,newell
2017-01-26 17:03:00+00:00,3.46,65.92,170.9,70.08,newell
2017-01-26 17:12:00+00:00,3.58,65.0,172.92,69.91,forsyth
2017-01-26 17:23:00+00:00,22.79,69.34,80.7,73.53,newell
2017-01-26 17:24:00+00:00,22.79,69.34,80.7,73.53,ohtani
2017-01-26 17:43:00+00:00,23.08,69.34,80.7,73.53,newell
2017-01-26 18:54:00+00:00,5.13,65.0,172.62,69.93,forsyth
2017-01-26 18:59:00+00:00,6.71,70.64,203.38,71.32,newell
2017-01-26 23:18:00+00:00,0.78,65.74,16.03,69.3,ohtani
2017-01-27 00:51:00+00:00,1.91,63.75,12.5,66.11,newell
2017-01-27 00:51:00+00:00,1.9,63.0,10.96,65.71,forsyth
2017-01-27 01:12:00+00:00,0.38,65.01,338.3,64.18,newell
2017-01-27 02:17:00+00:00,23.69,67.41,310.32,62.0,newell
2017-01-27 02:55:00+00:00,0.3,69.98,308.27,64.17,newell
2017-01-27 05:02:00+00:00,0.01,65.0,282.42,54.2,forsyth
2017-01-27 05:19:00+00:00,0.32,65.01,282.38,53.79,ohtani
2017-01-27 05:22:00+00:00,22.67,68.5,265.91,58.76,newell
2017-01-27 05:22:00+00:00,20.57,69.0,246.73,61.48,forsyth
2017-01-27 05:44:00+00:00,20.99,69.42,245.52,62.48,newell
2017-01-27 06:04:00+00:00,23.6,72.45,267.89,62.82,newell
2017-01-27 07:54:00+00:00,23.73,64.28,248.79,56.66,newell
2017-01-27 07:55:00+00:00,23.73,64.0,249.83,55.73,forsyth
2017-01-27 09:11:00+00:00,23.96,67.47,238.77,61.76,newell
2017-01-27 10:50:00+00:00,22.8,70.0,204.98,71.05,forsyth
2017-01-27 11:08:00+00:00,0.66,71.57,226.23,68.41,newell
2017-01-27 11:21:00+00:00,0.2,65.0,213.29,64.61,forsyth
2017-01-27 11:29:00+00:00,22.55,65.37,180.63,68.88,newell
2017-01-27 14:11:00+00:00,8.55,75.99,273.77,66.52,newell
2017-01-27 14:13:00+00:00,8.57,75.0,274.37,64.46,forsyth
2017-01-27 14:44:00+00:00,1.4,65.92,170.9,70.08,newell
2017-01-27 18:08:00+00:00,2.23,66.71,128.92,71.59,ohtani
2017-01-27 18:41:00+00:00,22.71,65.0,60.41,69.62,forsyth
2017-01-27 18:41:00+00:00,23.1,67.35,66.83,71.16,newell
2017-01-27 20:31:00+00:00,22.91,73.53,15.6,77.0,ohtani
2017-01-27 20:33:00+00:00,22.94,73.0,21.23,76.45,forsyth
2017-01-27 22:11:00+00:00,23.6,66.86,16.03,69.3,newell
2017-01-27 22:12:00+00:00,23.6,66.0,13.86,68.83,forsyth
2017-01-27 22:13:00+00:00,23.71,65.74,16.03,69.3,ohtani
2017-01-27 23:32:00+00:00,23.75,70.0,348.76,70.23,forsyth
2017-01-28 01:11:00+00:00,1.41,70.47,351.3,70.9,ohtani
2017-01-28 01:15:00+00:00,23.94,75.0,320.63,70.82,forsyth
2017-01-28 02:07:00+00:00,23.77,65.0,313.87,59.45,forsyth
2017-01-28 02:09:00+00:00,21.98,72.21,291.48,63.75,newell
2017-01-28 02:16:00+00:00,23.93,65.75,314.56,61.16,ohtani
2017-01-28 02:36:00+00:00,20.53,75.99,273.77,66.52,newell
2017-01-28 08:58:00+00:00,2.35,68.5,265.79,57.71,ohtani
2017-01-28 09:40:00+00:00,22.54,67.0,216.42,65.99,forsyth
2017-01-28 17:22:00+00:00,1.54,66.0,129.83,71.89,forsyth
2017-01-28 17:23:00+00:00,1.56,66.71,128.92,71.59,ohtani
2017-01-28 17:33:00+00:00,22.93,69.34,80.7,73.53,newell
2017-01-28 18:21:00+00:00,22.77,67.0,65.74,71.81,forsyth
2017-01-28 18:28:00+00:00,23.76,69.34,80.7,73.53,newell
2017-01-28 20:39:00+00:00,0.61,65.95,61.21,69.6,ohtani
2017-01-28 20:41:00+00:00,0.65,65.95,61.21,69.6,newell
2017-01-28 20:41:00+00:00,0.64,65.0,60.36,69.62,forsyth
2017-01-28 21:23:00+00:00,2.58,69.34,80.7,73.53,newell
2017-01-28 21:24:00+00:00,2.58,69.0,79.8,74.19,forsyth
2017-01-29 01:25:00+00:00,22.66,69.98,308.27,64.17,ohtani
2017-01-29 01:25:00+00:00,22.66,69.0,308.0,62.22,forsyth
2017-01-29 01:26:00+00:00,22.7,69.98,308.27,64.17,newell
2017-01-29 02:21:00+00:00,23.87,72.0,308.75,65.43,forsyth
2017-01-29 03:24:00+00:00,23.32,72.0,291.57,62.49,forsyth
2017-01-29 05:14:00+00:00,1.16,66.7,291.6,58.1,ohtani
2017-01-29 05:18:00+00:00,0.28,68.0,282.15,57.31,forsyth
2017-01-29 09:25:00+00:00,21.37,70.64,203.38,71.32,ohtani
2017-01-29 09:26:00+00:00,21.39,70.0,205.53,70.96,forsyth
2017-01-29 09:36:00+00:00,23.09,71.57,226.23,68.41,newell
2017-01-29 10:47:00+00:00,22.75,70.64,203.38,71.32,newell
2017-01-29 11:08:00+00:00,0.02,67.0,215.92,66.09,forsyth
2017-01-29 11:53:00+00:00,0.83,67.0,215.93,66.09,forsyth
2017-01-29 11:53:00+00:00,23.93,70.64,203.38,71.32,newell
2017-01-29 12:55:00+00:00,1.94,67.0,216.14,66.05,forsyth
2017-01-29 16:50:00+00:00,22.28,69.34,80.7,73.53,ohtani
2017-01-29 17:19:00+00:00,22.71,69.0,80.21,74.19,forsyth
2017-01-29 18:15:00+00:00,23.55,69.34,80.7,73.53,ohtani
2017-01-30 01:40:00+00:00,22.93,69.98,308.27,64.17,ohtani
2017-01-30 01:58:00+00:00,23.27,73.0,306.21,65.99,forsyth
2017-01-30 03:47:00+00:00,1.41,72.0,308.63,65.41,forsyth
2017-01-30 09:27:00+00:00,22.92,71.0,228.09,67.65,forsyth
2017-01-30 09:29:00+00:00,22.95,71.57,226.23,68.41,ohtani
2017-01-30 10:39:00+00:00,23.5,67.65,214.78,66.56,ohtani
2017-01-30 10:39:00+00:00,23.09,70.86,211.2,70.36,newell
2017-01-30 10:39:00+00:00,23.5,67.0,215.98,66.08,forsyth
2017-01-30 14:30:00+00:00,17.36,73.0,21.2,76.45,forsyth
2017-01-30 14:31:00+00:00,1.15,65.92,170.9,70.08,ohtani
2017-01-30 15:05:00+00:00,1.7,65.92,170.9,70.08,newell
2017-01-30 21:05:00+00:00,1.41,67.0,65.77,71.81,forsyth
2017-01-30 22:33:00+00:00,23.95,66.86,16.03,69.3,ohtani
2017-01-30 22:35:00+00:00,22.82,70.0,348.7,70.22,forsyth
2017-01-30 22:35:00+00:00,22.83,70.47,351.3,70.9,newell
2017-01-30 22:58:00+00:00,23.21,70.47,351.3,70.9,newell
2017-01-30 23:36:00+00:00,1.59,68.0,22.97,71.43,forsyth
2017-01-31 02:26:00+00:00,1.23,75.76,321.7,72.3,newell
2017-01-31 04:14:00+00:00,2.03,65.75,314.56,61.16,ohtani
2017-01-31 04:45:00+00:00,2.57,65.0,313.52,59.38,forsyth
2017-01-31 08:32:00+00:00,10.87,74.0,11.29,76.73,forsyth
2017-01-31 08:35:00+00:00,6.41,72.64,309.28,67.02,newell
2017-01-31 08:37:00+00:00,1.97,66.16,265.36,56.38,ohtani
2017-01-31 09:04:00+00:00,6.65,69.0,307.63,62.15,forsyth
2017-01-31 09:06:00+00:00,1.5,67.0,256.32,58.22,newell
2017-01-31 09:30:00+00:00,21.94,70.86,211.2,70.36,newell
2017-01-31 14:44:00+00:00,1.87,65.0,182.84,69.08,forsyth
2017-01-31 14:46:00+00:00,23.22,66.71,128.92,71.59,newell
2017-01-31 15:31:00+00:00,2.09,65.92,170.9,70.08,newell
2017-01-31 15:32:00+00:00,2.09,65.0,172.88,69.91,forsyth
2017-01-31 16:27:00+00:00,5.32,67.65,214.78,66.56,newell
2017-01-31 17:46:00+00:00,22.48,61.0,72.34,65.53,forsyth
2017-01-31 17:51:00+00:00,4.16,65.92,170.9,70.08,newell
2017-01-31 18:26:00+00:00,7.71,71.57,226.23,68.41,newell
2017-01-31 18:34:00+00:00,7.7,66.0,222.83,63.66,forsyth
2017-01-31 18:46:00+00:00,0.05,69.34,80.7,73.53,newell
2017-01-31 20:43:00+00:00,4.71,66.0,129.57,71.88,forsyth
2017-01-31 20:52:00+00:00,13.63,73.6,263.99,64.32,newell
2017-01-31 20:56:00+00:00,0.89,65.95,61.21,69.6,ohtani
2017-01-31 21:12:00+00:00,1.16,65.95,61.21,69.6,newell
2017-01-31 23:52:00+00:00,1.16,63.0,15.24,66.0,forsyth
2017-01-31 23:57:00+00:00,1.45,65.74,18.82,68.35,newell
2017-02-01 00:36:00+00:00,2.65,76.57,11.95,78.92,newell
2017-02-01 04:45:00+00:00,20.21,57.86,247.02,50.37,ohtani
2017-02-01 04:49:00+00:00,0.81,72.21,291.48,63.75,newell
2017-02-01 04:50:00+00:00,0.81,72.0,291.34,62.46,forsyth
2017-02-01 05:50:00+00:00,6.38,70.47,351.3,70.9,newell
2017-02-01 06:03:00+00:00,2.02,66.0,291.44,56.22,forsyth
2017-02-01 06:05:00+00:00,2.06,66.7,291.6,58.1,ohtani
2017-02-01 06:52:00+00:00,3.49,63.9,298.3,56.4,newell
2017-02-01 06:53:00+00:00,3.49,63.0,297.94,54.22,forsyth
2017-02-01 07:04:00+00:00,21.84,67.47,238.77,61.76,ohtani
2017-02-01 07:12:00+00:00,21.99,67.47,238.77,61.76,newell
2017-02-01 09:00:00+00:00,6.8,72.64,309.28,67.02,newell
2017-02-01 09:44:00+00:00,4.75,68.0,282.11,57.3,forsyth
2017-02-01 09:53:00+00:00,2.25,67.0,256.32,58.22,newell
2017-02-01 11:43:00+00:00,23.77,65.0,200.66,66.83,forsyth
2017-02-01 11:52:00+00:00,23.96,65.59,199.56,66.97,newell
2017-02-01 12:01:00+00:00,0.1,65.59,199.56,66.97,ohtani
2017-02-01 14:20:00+00:00,7.53,73.0,264.88,62.79,forsyth
2017-02-01 14:29:00+00:00,2.65,65.59,199.56,66.97,ohtani
2017-02-01 14:32:00+00:00,13.73,75.76,321.7,72.3,newell
2017-02-01 14:52:00+00:00,3.03,65.59,199.56,66.97,newell
2017-02-01 17:08:00+00:00,6.51,71.0,228.56,67.55,forsyth
2017-02-01 17:12:00+00:00,6.58,71.57,226.23,68.41,newell
2017-02-01 17:55:00+00:00,22.39,67.35,66.83,71.16,newell
2017-02-01 17:55:00+00:00,22.37,67.0,65.81,71.81,forsyth
2017-02-01 18:47:00+00:00,21.26,73.53,25.01,76.51,newell
2017-02-01 20:40:00+00:00,0.63,65.95,61.21,69.6,ohtani
2017-02-01 20:49:00+00:00,4.81,66.0,129.6,71.88,forsyth
2017-02-01 21:01:00+00:00,22.63,67.07,18.94,69.66,newell
2017-02-01 21:26:00+00:00,20.17,75.76,321.7,72.3,newell
2017-02-01 22:05:00+00:00,2.03,65.95,61.21,69.6,newell
2017-02-01 22:05:00+00:00,2.02,65.0,60.46,69.62,forsyth
2017-02-02 00:18:00+00:00,2.28,66.82,22.96,69.86,ohtani
2017-02-02 00:27:00+00:00,23.15,75.76,321.7,72.3,newell
2017-02-02 00:57:00+00:00,2.77,66.65,23.7,69.46,newell
2017-02-02 01:46:00+00:00,3.6,66.0,21.6,69.35,forsyth
2017-02-02 01:46:00+00:00,18.99,72.45,267.89,62.82,newell
2017-02-02 03:28:00+00:00,1.22,65.0,313.71,59.42,forsyth
2017-02-02 04:31:00+00:00,23.45,68.14,281.92,58.47,newell
2017-02-02 04:34:00+00:00,21.78,68.0,266.66,57.37,forsyth
2017-02-02 04:41:00+00:00,22.07,72.45,267.89,62.82,ohtani
2017-02-02 04:52:00+00:00,20.03,69.42,245.52,62.48,newell
2017-02-02 07:12:00+00:00,2.31,65.01,282.38,53.79,ohtani
2017-02-02 07:13:00+00:00,5.05,72.64,309.28,67.02,newell
2017-02-02 08:02:00+00:00,22.82,67.47,238.77,61.76,newell
2017-02-02 10:33:00+00:00,8.19,75.0,305.18,67.9,forsyth
2017-02-02 11:17:00+00:00,8.96,75.0,305.06,67.88,forsyth
2017-02-02 12:04:00+00:00,1.0,67.0,216.02,66.07,forsyth
2017-02-02 12:26:00+00:00,23.01,65.92,170.9,70.08,newell
2017-02-02 16:18:00+00:00,12.6,78.0,291.62,68.92,forsyth
2017-02-02 16:56:00+00:00,21.5,67.35,66.83,71.16,newell
2017-02-02 17:27:00+00:00,1.62,66.71,128.92,71.59,newell
2017-02-02 18:50:00+00:00,7.05,70.87,211.21,70.36,newell
2017-02-02 19:55:00+00:00,1.15,69.0,79.94,74.19,forsyth
2017-02-02 21:29:00+00:00,1.45,65.95,61.21,69.6,newell
2017-02-02 21:29:00+00:00,1.43,65.0,60.42,69.62,forsyth
2017-02-02 21:33:00+00:00,23.38,66.65,18.94,69.66,ohtani
2017-02-02 22:05:00+00:00,6.06,66.0,129.75,71.89,forsyth
2017-02-02 22:13:00+00:00,23.31,63.75,12.5,66.11,newell
2017-02-03 01:25:00+00:00,23.02,65.75,314.56,61.16,ohtani
2017-02-03 01:26:00+00:00,23.04,65.0,313.95,59.47,forsyth
2017-02-03 01:28:00+00:00,21.25,72.21,291.48,63.75,newell
2017-02-03 02:04:00+00:00,23.38,69.98,308.27,64.17,newell
2017-02-03 02:05:00+00:00,23.38,69.0,308.01,62.22,forsyth
2017-02-03 06:03:00+00:00,1.08,65.01,282.38,53.79,ohtani
2017-02-03 06:30:00+00:00,4.17,67.41,310.32,62.0,newell
2017-02-03 06:38:00+00:00,7.21,70.0,348.15,70.15,forsyth
2017-02-03 06:54:00+00:00,23.32,67.0,256.32,58.22,newell
2017-02-03 07:14:00+00:00,23.67,67.0,256.32,58.22,newell
2017-02-03 08:04:00+00:00,23.99,77.05,254.97,69.12,newell
2017-02-03 11:33:00+00:00,6.61,68.0,281.83,57.28,forsyth
2017-02-03 11:51:00+00:00,10.94,75.76,321.7,72.3,newell
2017-02-03 12:31:00+00:00,0.64,65.59,199.56,66.97,newell
2017-02-03 12:31:00+00:00,1.97,66.0,222.3,63.77,forsyth
2017-02-03 14:41:00+00:00,12.41,73.0,306.1,65.97,forsyth
2017-02-03 15:20:00+00:00,23.73,66.71,128.92,71.59,newell
